785600100;MOROE;MOTSHABI MATTHEWS
782191191;MOSES;MPHO
786397397;MOSOEU;MTHETHO
780677977;MOTHIBEDI;ndoyisile johannes
785678778;MOTLHAWI;NKOSINATHI
789971071;MOTSHABAESI;NOMBUYISELO
784079479;MPELI;NONTUTHUZELO
788750050;MQIJIMA;NTHABELENG JULIA
784127627;MZOLISA;NTHUSENG
780929229;NDLEKI;NVUYO
787057857;NIBERA;P
783398998;Nkone;PAPATU D
789938338;NQAI;PETER M
786929429;Ntja;PHOKOANE
784646346;Ntsoeu;PRISCILLA
784112212;OLIFANT;Pule Petrus
798178578;PHAKAMELA;R RICHARD
793706206;PHIRI;RED
798096196;PLAATJIE;RETSHIDISITSWE
799886186;QABALATSANE;SACHARIA
792371571;RAKOTSOANE;SCELO
818566466;RAMATHEBANE;Seipati Yvonne
821761561;RAMOTATA;SELLO LAWRENCE
822410610;Rasethuntsa;SHADRACK
828959359;Sapele;SINDISWA IVY
823992092;SEDI;STEPHEN
825148648;SEHLEPHO;TANKI DANIEL
830184484;SEKOTO;TEBOHO
836163483;SEMAHLA;TEFO J
833884784;SERANYANE;THABISO
830861361;Setouto;Thabo
835606706;SIKWELITE;Thamsanqa
833371271;SOTYATO;THATO
831599599;TAU;Thia Nthabeleng Bongiwe
836560760;THAMAI;TLALE ABRAM
839372572;THOBALA;TSELISO
837625925;TLADI;TSHEPO
849413013;TOOLO;TSHOLOFELO
840734734;TSHONDI;TUMELO CORNELIUS
842378878;tsotsotso;Vuyani
849591491;VUTHELA;WM
849546946;ZUMANE;ZUKISWA
513342142;Aliye;ABEL R
600236836;BLOU;Alina
608854954;BULANE;ANNA
630880480;CHOJANE;BAI MAGDELINE
634419419;DICKDICK;BOIPELO MILLICENT
717016016;DUBA;BONOLO PASCALIA
715450550;FREDERICS;CHARLOTTE M
712701101;HABAI;DANIEL L
716055355;HUDSON;DIEKETSENG
710475375;JOHNSON;DIMAKATSO EVODIA
719419119;KATO;DISEBIVU
721057057;KHABO;EDWIN
721934134;KHOABANE;Elsie
722063363;Khumalo;EUNICE NTHABELENG
722893393;KOLISANG;FUMANE MIRIA
723370970;KUZELA;GLADYS
724758658;LEBURU;HENDRIK SEUN
726550750;LEHAOHAO;ISHMAEL
726015815;LEKORO;JACK
727832732;LEROLBAKI;JENNIFER
733410910;LETOANE;JOHN
737713913;LISA;JOYCE
731724124;Mabele;KAGISHO
735775075;MADIKGETLA;Katleho
730040240;MAHALIKA;KEGOMODITSWE
733767667;MAITSE;KENALEMANG REBECCA
737709009;MAKETEKETE;Kgotso
731774774;MAKHETHA;KOBOKWANE CAIN
736208008;Malebo;Lebogang
730583183;MAMOME;LEFA
734494994;MAOENG;LEKGABUNYANE M
738467967;Marumo;LERATO DOROTHY
732575463;MASILO;LIEKETSENG AGNES
736530230;MATELA;LONIA POLENA
730669769;Matlabe;M.B.
734814814;MATSIE;MAFUSI
739385385;MBAQA;MAKHATSE PETRUS
737375375;meko;MALESHOME S
738005905;MICHAELS;MAMORONGOE
732719119;MNWEBA;MANTOA THERESIA
736647047;MODISE;Maria
730917117;MOFAMMERE;MARY P
735545445;MOHAI;Mateboep
744887787;MOHLELENG;MATSHEDISO LUCIA
744809909;MOINO;MBULELO LLEWELYN
745072872;MOKGATLA;MILLION
769804804;MOKHESENGOANE;MODIEHI
761604973;MOKOALEDI;MOEYI  B
764682483;MOKOROTLO;MOIPONE M
767647847;MOLEFI;MOKHESENG
760059059;MOLETSANE;MOLEFI JAART
762546746;Molotsi;Montsho
765081681;Monokoane;MOSEDI DANIEL
766502102;MOQWATHI;MOTHUSIOTSILE J
785602202;MOROE;MOTSHAMAI ALFRED
782144744;MOSES SEFATSA;MPHO
786399799;MOSOEU;MTHOKOZISI
780697497;MOTHIBEDI;NDOYISILE
785684784;MOTLHAWI;NKOSINATHI
789911043;MOTSHABE;NOMBUYISELO A
784053893;Mpelo;NONTUTHUZELO A
788762062;MQITHI;NTHABELENG JULIA
784102702;MZONDI;NTHUTHVZELI J
780941341;NDLEKI;NWABISA
787083983;NICHATHO;P
783401601;NKONE;PAPI
789954354;NQAI;PETER M
786938538;NTJA;PHOKOANE C
784648248;NTSOEU;PRISCILLA
784116016;OLIFANT;PULE PAULUS
798209909;PHAKAMELA;R. CHRISELDA
793707093;PHIRI;RECEVERENCE
798160160;PLAATJIE;Retshidisitswe
799859859;QABATHE;SACOIS M
792378578;RAKOTSOANE;SCELO DAVID
818620720;RAMATHEKO;SEIPEE
821721921;RAMOTEKOA;SELLO LAWRENCE
822465465;RASETHUNTSA;SHADRACK
828998498;SAPELE;SINDISWA JANE
823908408;Sedia;STEPHEN
825167567;SEHLEPHO;TANKI DANIEL
830237537;SEKOTO;Teboho
836115715;SEMAKALE;TEFO JACOB
833889789;Seranyane;THABISO
830869969;SETOUTO;THABO
835705705;SIKWELITI;Thamsanqa
833382582;Sotye;THATO
831605905;TAU;Thimna
836567767;THAMAI;tlale abram
839352752;THOBANA;TSELISO
837631631;TLADI;TSHEPO
849977977;TOOLO;tsholofelo
840785785;TSHONDI;TUMELO CORNELIUS
842378978;TSOTSOTSO;VUYANI
849595495;Vuthela;WOANDA
849558558;ZUMANE;ZUKISWA
513374174;Aljved Devile;ABEL S
600273473;BLOU;ALINA
608863363;bulane;ANNA
630827527;CHOKANE;BAIDIDI V
634432932;DICKDICK;BOIPELO OFENTSE
717017117;DUBA;BONOLO THEODORA
715452552;FREDERICS;CHARLOTTE SISANA
712765765;HABAI;DANIEL LEBOGANH
716038638;HUGO;DIEKETSENG
710490990;JOHNSON;Dimakatso Florence
719429629;Kato;DISEBO
721066266;KHABO;EDWIN
721960160;khoabane;ELSIE
722113513;KHUMALO;EUPHONIA
722910963;KOLISANG;FUNA
723374574;KUZELA;GLADYS
724764064;leburu;HENDRIK L
726557857;LEHAOHAO;ishmael
726036736;lekoro;JACK
727897797;LEROLE;JENNIFER PHOKWANE
733443443;LETOANE;JOHN
737737937;LISA;JOYCE
731730373;MABELE;KAGISHO
735775275;Madikgetla;KATLEHO
730050250;MAHALIKA;KEGOMODITSWE
733796696;MAITSE;KENALEMANG S
737711011;MAKETEKETE;kgotso
731777077;MAKHETHA;KNOX
736208108;Malebo;Lebogang
730583783;MAMOME;LEFA
734503603;MAOENG;Lekgetho Eliase
738471471;MARUMO;Lerato Cynthia
732576676;MASILO;LIEKETSENG A
736534934;matela;looma
730673673;Matlabe;M.AUGUSTINA
734818918;MATSIE;MAFUSI
739388588;MBAQA;MAKHAUTA
737376376;MEKO;MALESHWANE
738042942;MICHAELS;MAMORUNTSHI MARTHA
732700400;MNXOULWA;MANTOA THERESIA
736661261;MODISE;MARIA
730924324;MOFAMMERE;MARY RETSHIDISITSWE
735546246;mohai;MATEBESI M
745172372;MOHLEREPE;MATSHEDISO LUCY
744847647;MOINO;MBULELO JOSEPH
745082082;MOKGATLA;Millicent
769846546;MOKHESENGOANE;MODIEHI
761662062;MOKOALEDI;Mof Andries
764697597;MOKOROTLO;MOIPONE M
767661761;MOLEFI;MOKHELEDI PAUL
760100600;MOLETSANE;Molefi Jesiah
762547673;MOLOTSI;MONTSHI
765099499;MONOKOANE;MOSEBO BEN
766500200;MORABANE;MOTHUSITHUSO
785604304;MOROE;Motshdisi Petro
782128928;MOSESANE;MPHO
786401701;MOSOEU;MTJANYANA J
780698413;MOTHIBELI;NDOYISILE MOSES
785607807;MOTLHODI;NKOSINATHI
789961161;MOTSHABENG;NOMBUYISELO A
784090590;MPELO;NONTUTHUZELO E
788779179;MQJOLA;NTHABELENG JUSTINA
784129829;MZONDI;NTHYONE
780900400;NDLELA;NWABISA
787125025;NICIYANE;P E
783406906;NKONE;PAPI ISAAC
789956456;NQAI;PETER MALEFETSANE
786940240;NTJA;PHOKISO I
784649749;NTSOEU;PRISCILLA MOHAU
784123823;OLIFANT;PULE S
798233553;PHAKAMELA;R. CASPER
793707207;PHIRI;RED
798166266;PLAATJIE;Retshidisitswe
790033033;QABATHI;SAGALE Z
792388088;Rakotsoane;sbusiso robert
818642642;RAMATHEKO;SEIPATIE FRANCINAH
821793993;RAMOTEKOA;SELLO LEBONA
822478278;RASETHUNTSA;SHADRACK
828919519;Saphesa;SINDISWA LEAH
823932332;SEDIA;STEPHEN
825131731;SEHLHO;tanki david
830253553;SEKOTO;TEBOHO
836162762;SEMAKALENG;Tefo Jacob
833890590;SERANYANE;THABISO
830870070;setouto;Thabo
835733233;SIKWELITI;THAMSANQA
833373673;SOTYO;THATO
831613613;TAU;THIBO N
836595795;THAMAKO;TLALE ALBERT
839346846;THOBANE;TSELISO
837635735;Tladi;TSHEPO
840228328;TOOYS;TSHOLOFELO
840807507;TSHONDI;TUMELO DANIEL
842383473;TSOTSOTSO;VUYANI
849602002;VUTHELA;Wolter
849576276;zumane;Zukiswa
513327693;ALLIE;ABEL SEKOLA
600278978;BLOU;ALINA
608864264;BULANE;ANNA
630890690;CHOKOLO;baidy
634440740;DICKDICK;BOIPELO MOGAMISI
717020020;DUBA;BONOLO REBABALETSWE
715463663;FRIKKIE;CHARLS
712767367;HABAI;DANIEL LAMORE
716053553;HUGO;Dieketseng
710505505;JOHNSON;DIMAKATSO FLORINA
719436536;KATO;DISEBO
721076476;KHABO;EDWIN
721976276;KHOABANE;ELSIE
722144744;KHUMALO;Eusa
722968368;KOLISANG;FUNANI ABRAM
723389589;KUZELA;GLADYS
724835435;LEBURU;HENDRY
726592493;LEHAOHAO;ISHMAEL
726042742;LEKORO;JACK
727833933;Leronti;JENNIFER SOPHIA
733455255;Letoane;JOHN
737788988;LISAKA;JOYCE
731730563;MABELE;KAGISHO
735777277;MADIKGETLA;KATLEHO
730077177;MAHALIKA;KEGOMODITSWE
733712712;Maitseile;KENALEMANG S
737718218;MAKETEKETE;KGOTSO
731778278;MAKHETHA;Koape Zacharia
736208953;MALEBO;LEBOGANG
730591691;MAMOME;LEFA
734513413;MAOENG;LEKGARI RICHARD
738472072;MARUMO;LERATO CHERE
732577877;MASILO;LIEKETSENG C
736535135;Matela;LONIA MATSIDISO
730674874;MATLABE;M.BETTY
734819419;MATSIE;MAFOLE
739352652;MBASA;MAKHAUTA
733500300;MEKOA;MALETEBA A
738084984;MICHAELS;MAMORUTI E
732726426;MNXUNWA;MANTOA VIVIAN
736671573;MODISE;MARIA
730932032;MOFAMMERE;MARY NOMTHANDAZA
735552052;MOHAI;MATEBELLO P
745486586;MOHLHALE;Matshediso Lukas
744884784;Moino;MBULELO LAWRENCE
745107207;MOKGATLA;MILLISENT
769854693;MOKHESENGOANE;Modiehi
762104604;MOKOALEDI;MOETSUWA ELIAS
764698198;MOKOROTLO;MOIPONE LUCY
767707143;MOLEFI;MOKHESENG
760125625;MOLETSANE;Molefi Johannes
762547883;MOLOTSI;MONTSHIOA DOREEN
765119819;MONOKOANE;MOSEFANTJA
766519419;MORABE;MOTHUZIMANG
785623123;MOROE;Motshabi Sylvia
782175883;MOSESANE;MPHO
786401801;MOSOEU;MTOBELI ERIC
780700100;MOTHIBELI;NDUBABALO
785608808;MOTLHODI;NKOSINATHI
780000093;MOTSHABI;NOMDABA MARIA
784049649;mpembe;NONTUTHUZELO F
788730230;MQLIWA;NTHABELENG KELLY
784137637;MZONDI;NTHUSENG
780923523;Ndlela;NWABISA
787186086;NICOBE;P ISAAC
783407607;NKONE;PAPI
789957357;NQAI;PETER M
786941241;NTJA;PHOKO DIPUO
784661161;NTSOEU;PRISCILLA
784130230;OLIFANT;PULE PETRUS
798354754;PHAKAMELA;R. David
793708208;phiri;REEKEDITSWE
798233863;Plaatjie;RETSHIDISITSWE
799842942;Qabathi;SADE
792414914;RAKOTSOANE;SCHALK
818679679;RAMATHEKO;SEIPAYI
821802302;RAMOTEKOA;SELLO M
822481081;RASETHUNTSA;SHADRACK
825880980;sapheza;SINDISWA S
823944144;SEDIA;STEPHEN
514608108;SEHLOHO;PATRICK BANGANI
830254254;SEKOTO;TEBOHO
836192792;SEMAKGOMA;Tefo Jacob
833904004;SERANYANE;Thabiso
830870270;SETOUTO;THABO
835785985;SIKWETE;THAMSANQA
833388588;Sotyo;THATO
831614314;TAU;THIBELE
836514814;THAMANA;TLALE ANDRIES
839401001;THOBATIS;TSELISO
837642342;TLADI;TSHEPO
840242042;TOOYS;TSHOLOFELO
840878078;Tshondi;TUMELO DANIEL
842451051;Tsotsotso;VUYANI
849618118;VUTHELA;WONGA
849589789;Zumane;zukiswa
513355255;ALLIE;ABEL S
600314114;BLU;ALINA
608865265;BULANE;ANNA
630846746;CHOKOLWANE;BAIKGAKI
634858958;DIDI;BOIPELO PERTUNIA
717048048;DUBA;BONOLO SEITHATI
715553053;Frits;CHARLTON
712775575;HABAI;Daniel Lamore
716069569;HUGO;DIEKETSENG
710524024;JOHNSON;DIMAKATSO FLORENCE
719447647;KATO;DISEBO
721088188;KHABO;EDWIN
722015415;KHOABANE;ELSIE L
722157957;khumalo;EUSIBIA M
722921821;KOLISI;FUNANI PETRUS
723398998;KUZELA;GLADYS
724845245;LEBURU;HENDRIKA KEDIEMETSE
726671071;Lehapa;ISHMAEL
726073773;LEKORO;JACK
727941441;LERONTI;JENNY
733488873;LETOANE;JOHN
737814014;LISANA;JOYCE
731732132;Mabele;KAGISHO
735779579;MADIKGETLA;katleho
730028673;MAHALO;KEGOMODITSWE
733716816;MAITSILE;KENALEMANG SARAH
737720120;MAKETEKETE;KGOTSO
731786786;MAKHETHA;Kobokwane Cain
736212012;MALEBO;LEBOGANG
730598898;Mamome;LEFA
734525525;MAOENG;Lekgema Johannes
738473373;MARUMO;Lerato Constance
732581781;MASILO;LIEKETSENG ALPHONCINAH
736543033;MATELA;LONIKA ELSIE
730680280;MATLABE;M.ANDRIES
734823923;Matsie;Mafusi
736975375;MBASHE;Makhauta Elisa
733510310;Mekoa;MALETEFU ANASTASIA
738094483;Michaels;Mamoruti
732729429;MNYAKA;MANTOA ZELDA
736673473;modise;MARIA
730934134;Mofammere;MARY PETER
735553353;Mohai;MATEBESI MARTIENS
745400600;MOHLOANE;MATSHEDISO LYDIA
744890993;MOINO;MBULELO MORRIS
745150350;MOKGATLA;MILLISSA
760016316;MOKHESI;MODIEHI ALINA
761624424;MOKOALELI;MOFALEFA, S
764728128;MOKOROTLO;MOIPONE MAKATISI WILLEMIEN
767708808;MOLEFI;MOKHETHI
760132132;MOLETSANE;MOLEFI JACOB
762548748;MOLOTSI;MONTSHO
765129129;Monokoane;MOSEDI RETTA
766562662;MORABE;Mothwe Macdonald
785630130;MOROE;MOTSHADISI
782140940;MOSESE;Mpho
786402653;MOSOEU;MTHUDOZO
780705805;Mothibeli;NEFTHALI K
785630830;MOTLHODI;NKOSINATHI ALLAIS
780019419;MOTSHABI;NOMENSHI ANNAH
784056656;MPEMPE;NONTUTHUZELO M
788760260;MQNONI;NTHABELENG LUCIA
784152652;MZONDI;NTHUTANG JACOB
780935683;NDLELA;NWABISA
787136236;NICODEMUS;p.
783422922;NKONE;PAPI J
789970470;NQAI;PETER MALEFETSANE
786951651;NTJA;PHOKOANE GLADYS
784670370;NTSOEU;PRISCILLA
784132832;OLIFANT;PULE S
798355493;PHAKAMELA;R. CHRISTIAN
793720733;PHIRI;REDIBONE GLORIA
798238338;PLAATJIE;Retshidisitswe
799954154;QABATHI;SADI
798221321;RAKOTSOANE;SC
818640840;Ramatheletse;Seipei
821823223;Ramotekoa;SELLO LEROTHI
822483183;RASETHUNTSA;SHADRACK
828915615;sapheza;Sindiswa Margaret
823964664;SEDIA;stephen
825140940;SEHLOHO;TANKI ELLIOT
830272772;SEKOTO;TEBOHO
836170870;SEMAKGOMO;TEFO JAMES
833907407;SERANYANE;Thabiso
830875775;setouto;THABO
835877177;SILA;THAMSANQA
833406706;SOTYO;THATO
831614714;TAU;THIDISO ANDREW
836524824;Thamando;TLALE CHARLES
839406106;THOBATSI;TSELISO
837643943;Tladi;TSHEPO
840214414;TOPPER;TSHOLOFELO
840808508;TSHONELA;TUMELO DANIEL
842490090;TSOTSOTSO;VUYANI
849664364;VUTHELO;WONGALETHU
849547947;ZUMANI;Zukiswa Beauty
513376276;ALLIE;ABEL SECHABA
600359459;BOAFO;ALINA
608894294;BULANE;ANNA
630960760;CHOKWE;BAILE
634913413;DIDI;BOIPELO TLOTLA
717054354;DUBA;BONOLO ZOLEKA
715504504;FUBANE;CHARLTON
712800200;Habai;DANIEL LEBOHANG
716104304;Hugo;DIEKETSENG
710535835;JOHNSON;DIMAKATSO G
719462362;KATO;DISEBO
721097097;KHABO;Edwin
722067767;KHOABANE;ELSIE M
722164664;KHUMALO;Euphrasia Mamoshoeshoe
722940840;Kolo;fundile
723432332;KUZELA;GLADYS
724848248;LEBURU;HENDRY
726607143;LEHARE;ISHMAEL
726100100;LEKORO;JACK  MKHAMBI
727944133;LERONTI;JEOFFREY
733489733;LETOANE;JOHN
737800300;LISANYANE;Joyce
731769069;MABELE;KAGISHO
735795395;MADIKGETLA;KATLEHO
730003503;MAHALOBA;KEGOMODITSWE
733720720;MAITSILE;KENALEMANG SARAH
737739139;MAKETEKETE;Kgotso
731791391;MAKHETHA;KOBA KEGOMODICOE
736213213;MALEBO;LEBOGANG
730603103;MAMOME;LEFA
734526273;MAOENG;LEKGARI ISAAC
738476676;MARUMO;LERATO DANIEL
732582282;MASILO;LIEKETSENG
736548148;Matela;LONIA MOHANUWA
730685985;Matlabe;M.CAROL
734828928;MATSIE;MAFUSI
739320820;MBASHE;MAKHAUTA M V
733511411;MEKOA;MALETELE G
738102002;MIEMANDT;MAMORUTI JACOLINE
732732432;MNYAKA;Mantoana
736682982;MODISE;MARIA
730937537;MOFAMMERE;MARY TSOKOLO
735556083;MOHAI;MATEBOHO
745623523;Mohloane;MATSHEDISO M
744947247;MOIOKO;MBULELO P
745173473;MOKGATLA;MILTON MZWANDILE
760029029;MOKHESI;Modiehi Agnes
761677177;MOKOALELI;MOFALADI D
764735135;MOKOROTLO;MOIPONE MARIA
767723623;MOLEFI;MOKHETHI
760143143;Moletsane;MOLEFI JAFTA
762565265;MOLOTSI;MONTSHENG MARTHA
765138538;monokoane;MOSEDI WILLIAM
766577477;MORABE;MOTHWAISA ANTHONY
785635835;MOROE;MOTSHEDISE MARTHA
782192893;MOSESE;MPHO
786404704;MOSOEU;MTJETJE PETRUS
780712312;MOTHIBELI;Nduyisile
785648848;MOTLHODI;NKOSINATHI ALLIES
780022722;Motshabi;nomfanelo
784073973;MPEMPE;NONTUTHUZELO P
788780280;Mqogi;NTHABELENG LUISA
784165965;MZONDI;NTIA E
780953553;NDLELA;NWABISA
787145345;Nicodemus;P.  EPHRAIM
783426093;NKONE;PAPELANG F
789976276;NQAI;PETER M
786971293;NTJA;PHOKWANE
784671371;NTSOEU;PRISCILLA
784134034;OLIFANT;PULE PAULUS
798374774;PHAKANA;R. DEBORA
793720753;Phiri;REDIBONE M
798270670;Plaatjie;RETSHIDISITSWE
799965665;QABATHI;SADI ANGELINA
792543143;RAKOYANA;SCHALK MORAKE
818651951;Ramathibane;SEIPHEPO M
821852452;RAMOTEKOA;SELLO M
822403803;RASETHUNTSHA;SHADRACK
828915815;SAPHEZA;SINDISWE
823972272;SEDIA;STEPHEN
825157957;SEHLOHO;Tanki Nephtally
830275075;SEKOTO;TEBOHO
836100900;SEMANAMANA;TEFO JOHANNES
833913013;SERANYANE;THABISO
830876676;SETOUTO;THABO
835811211;SILANE;THAMSANQA
833407507;SOTYO;THATO
831617417;TAU;Thibello Andriase
836508908;THAMANE;Tlale George
839427127;THOBATSI;Tseliso
837649649;TLADI;TSHEPO
840248373;toro;TSHOLOFELO
840888788;TSHONGWENI;TUMELO DANIEL
842421121;tsoueli;Vuyani
849666466;VUTULA;WONGAMA
849548948;ZUMANI;ZUKISWA ELSIE
513380280;ALLIE;ABEL T
600395295;BOAFO;ALINA
608922022;BULANE;ANNA
630950950;Cholo;Baile
634944144;DIDI;BOIPELO PRECIOUS PRIDE
717058058;DUBA;BONOLO SELINA
715534534;FUBANE;CHARLTTE
712854354;HABIE;DANIEL LEEPILE
716121221;Hugo;DIEKETSENG
710562462;JOHNSON;DIMAKATSO FLORINA
719469469;KATO;disebo
721109109;KHABO;EDWIN
722077677;KHOABANE;ELSIE LULEKA
722173173;KHUMALO;EUNISE
722916916;KOLOANE;FUNDISWA
723444344;KUZELA;GLADYS
724859743;LEBURU;HENDRY MZWENKOSI
726617417;LEHARE;ISHMAEL
726111411;Lekoro;JACK SELLO
727967267;leronti;JENNIFER THAMSANQA
733490390;letoane;JOHN
737823223;Lisanyane;JOYCE
731771171;MABELE;KAGISHO
735796996;MADIKGETLA;KATLEHO
730021521;Mahaloba;KEGOMODITSWE CONSOLATION
733784884;MAITSO;KENALEMANG SEITSHIRO
737768068;MAKETEKETE;Kgotso
731800500;MAKHETHA;KODISANG DANIEL
736215615;MALEBO;lebogang
730606553;MAMOME;LEFA
734542142;MAOENG;LEKGAFOLA ANDREAS
738476976;marumo;LERATO E
732585985;MASILO;LIEKETSENG CATHERINE
736558458;MATELA;LONOIWE
730687687;MATLABE;M.AUQUELLOR
734833233;MATSIE;MAFISASI KEBELLA
739347847;Mbashe;MAKHAYA
733517917;MEKOA;MALETHOLA
738109009;Mienaar;MAMORWA
732745883;MNYAMANA;MANTOKO E
736683083;MODISE;MARIA
730965565;MOFAMMERE;MARYANA
735557557;MOHAI;Mateboho
745888888;MOHLOAUR;MATSHEDISO M
744953853;MOIPALAI;MBULELO PETRUS
745165865;MOKGATLE;MILTON RAYNOLD
760035335;MOKHESI;MODIEHI ALINAH
761678178;MOKOALELI;MOFALALI BENJAMIN
764802902;Mokorotlo;MOIPONE MARIA
767731331;Molefi;Mokheseng Edward
760146433;Moletsane;Molefi Jeremiah
762567167;MOLOTSI;MONTSHENG M
765155155;MONOKOANE;MOSEDI TLALE
766580980;MORABE;MOTI PITSO
785636536;MOROE;MOTSHEBISI M
782205313;MOSESE;MPHO
786404904;MOSOEU;MTOZAKE J
780714214;MOTHIBELI;NDUMISO
785678978;motlhodi;NKOSINATHI ANDRIES
780039039;MOTSHABI;NOMDEKO JANE
784102313;MPEMPE;Nontutuzelo
788703303;MQOIYANE;NTHABELENG M
784182993;MZONDI;NTI KAIZER
780957357;NDLELA;NWABISA
787188188;NICODEMUS;P L
783426926;NKONE;PAPI JAN
789980080;NQAI;PETER KHEOLA
786973673;NTJA;PHOKOANE L
784682282;NTSOEU;PRISCILLA
784142323;OLIFANT;pule phenias
798444144;PHAKANE;R. KEROMANG
793720773;Phiri;REDIDIMETSE JULIA
798283983;Plaatjie;RETSHIDISITSWE
799974674;QABATHI;SADIHELE I
792582182;RAKOYANA;SCHALKWYK MATHAPELO
818700200;RAMATHIBE;SEIPONE CAROLINE
821858158;Ramotekoa;Sello Lekheto
822412912;RASETHUNTSHA;SHADRACK
828924624;SAPHEZA;SINDISWA MARTHA
823976576;SEDIA;STEPHEN
825209209;Sehloho;TANKI NEPHTALY
830277577;Sekoto;TEBOHO
836200100;SEMANE;TEFO JOHANNES
833920220;SERANYANE;THABISO
830876776;SETOUTO;thabo
835821221;SILANE;Thamsanqa
833410310;SOTYO;Thato
831629329;TAU;THIBELEISA A
836535835;THAMANE;TLALE DANIEL
839434034;THOBATSI;TSELISO
837654154;TLADI;Tshepo
840225525;Tosa;TSHOLOFELO
840893793;TSHONII;TUMELO DANIEL
842412163;TSOUNYANE;VUYANI
849646693;VUYANE;WONGAMA
849549949;ZUMANI;ZUKISWA MONI
513381281;ALLIE;ABEL T
600398298;Boafo;ALINA
608922422;Bulane;ANNA
631024424;Cholo;BAILE
634960360;DIDI;Boipelo Selebano
717071271;Duba;Bonolo Vincent
715553453;FUBANE;CHARMAIN
712845645;HADEB;DANIEL LEEPILE
716140040;hugo;DIEKETSENG
710575875;JOHNSON;DIMAKATSO GERTRUDE
719482182;Kato;DISEBO
721114014;KHABO;Edwin
722106006;KHOABANE;ELSIE M
722177877;khumalo;EUSA
722941841;KOLOANE;FUNDISWA
723445045;KUZELA;GLADYS
724867267;LEBURU;HENDRY
726620420;LEHARE;ISHMAEL
726111711;LEKORO;Jack Sikade
727972272;Leronti;JENNIFFER SOPHIE
733499999;LETOANE;JOHN
737846346;LISANYANE;JOYCE
731772072;Mabele;KAGISHO
735805205;MADIKGETLA;Katleho
730031431;MAHALOBA;KEGOMODITSWE
733799899;MAITSO;KENALEMANG SOPHIE
737780080;Maketekete;Kgotso
731800600;MAKHETHA;KODISANG EDWIN
736222993;MALEBO;LEBOGANG
730626126;MAMOME;LEFA
734545145;MAOENG;LEKGAFOLA DAEL
738481381;MARUMO;LERATO CONSTANCE
732587187;MASILO;LIEKETSENG
736558858;MATELA;LONWABO F
730690390;MATLABE;M.ANNA
734833333;Matsie;Mafobokane Martha
739351951;MBASI;MAKHEDIANE L
733523923;MEKOA;MALETHOLA
738181181;MIENIE;MAMORWA ANNAH
732758458;MNYAMANA;MANTOE ELIZABETH
736686086;MODISE;MARIA
730941841;Mofana;MARYLENE
735560560;MOHAI;MATEBOHO
745991891;MOHLOBATSIE;MATSHEDISO M
745019619;moipatli;MBULELO PETRUS
745175875;Mokgatle;MILTON RAYNOLD
760055255;MOKHESI;modiehi agnes
761682282;MOKOALELI;MOFALAU ABRAM
764821521;Mokorotlo;MOIPONE MARIA
767736436;MOLEFI;MOKHESENG JOHANNES
760149649;moletsane;MOLEFI JOHANNES
762572172;MOLOTSI;MONTSHENG MARGARET
765170070;MONOKOANE;MOSEDI PATRICK
766607207;MORABE;Motia Edward
785643543;MOROE;MOTSHEDESI
782208308;MOSESE;MPHO
786405705;MOSOEU;MTOBEKO
780721521;MOTHIBELI;NE
785688788;Motlhodi;NKOSINATHI
780055955;MOTSHABI;NOMFANELO VIRGINIA
784107007;MPEMPE;NONTUTHUZELO VICTORIA
788713313;MQOIYANE;NTHABELENG M
784188988;MZONDI;ntibi
780976776;NDLELA;NXANGISA
787195695;Nicodemus;P. ALIAS
783429429;NKONE;PAPI
789993493;NQAI;PETER MARUPING
786989489;NTJA;PHOKOANE APRIL
784688888;NTSOEU;PRNCESS KHUMALO
784154554;OLIFANT;PULE PIET
798448248;PHAKANE;R. PORTIA
793720793;PHIRI;REEKEDITSWE
798307507;PLAATJIE;RETSHIDISITSWE
799982682;qabathi;Safaya
792554854;RAKUANE;SCHOEMAN
818751151;Ramathibe;SEIPHETLHO GRACE
821862262;RAMOTEKOA;SELLO LOPANO
822473673;RASETHUNTSHA;SHADRACK
828965865;sapheza;Sindiwe
823995095;sedia;STEPHEN
825217517;SEHLOHO;TANKIE PHILLIMON
830290190;SEKOTO;TEBOHO
836211111;SEMANE;tefo johannes
833925425;SERANYANE;Thabiso
830877777;SETOUTO;THABO
835894194;silane;THAMSANQA
833423823;Sotyo;Thato
831632532;TAU;THIBELLO CONSTANCE
836599999;THAMANE;TLALE ISRAEL ROBERT
839437037;THOBATSI;TSELISO
837663863;TLADI;TSHEPO
840293693;TOSA;Tsholofelo
840800900;TSHONISWA;TUMELO DANIEL
842424124;TSOUTE;VUYANI
849676476;VUYANI;WONGAMA PATIENCE
849551951;ZUMANI;ZUKO
513389289;Allie;ABEL THEMBILE
600440040;BOAJESI;Alina
608970470;BULANE;ANNA
631059459;CHOLO;BAILE
635057057;DIDI;BOIPELO VINCENT
717012412;DUBAZANA;BONONKI ISAAC
715624824;FUBESI;CHARMAINE
712827927;hadebe;DANIEL LETSHEGO
716141541;HUGO;DIEKETSENG
710586586;JOHNSON;DIMAKATSO FRANCINA
719487187;KATO;DISEBO
721127127;KHABO;EDWIN
722143043;KHOABANE;Elsie Madithakong
722192392;Khumalo;EUPHENIA MPOOA
722991991;Koloane;FUNDISWA
723493093;KUZELA;Gladys
724887087;LEBURU;HENDRIK TSEKISO
726636636;LEHARE;Ishmael
